Unnamed: 0,Date,Opr Start Time,Opr End Time,Time in Hrs,Rig Name,Well No,Company Name,Liner Size,holesize,lateral,Operation,majoroperation,action,Hole Depth Start,Hole Depth End,Event Depth Start,Event Depth End,Summarry Of Operation
383,06/27/2022,0500,1500,10.0,ADC-32,ANDR-1010,RIG,None, ,0,,RM,RD,0,0, , ,HELD PJSM WITH ALL CREW INVOLVED IN R/D & R/M OPERATIONSR/D ON SDGM-1228 & R/M TO ANDR-1010:> LOADED AND MOVED MAIN CAMP TO NEW LOCATION.> SECURED ROTARY HOSES.> SPOT DOLLY WHEELS.> HPJSM & LOWERED THE MAST.> SECURED TRAVELLING BLOCK ON MAST DOLLY WHEELS.> REMOVED MONKEY BOARD.> LOADED & MOVED ALL MUD TANKS & CMT TANKS TO NEW LOCATION.
384,06/27/2022,1500,1900,04.0,ADC-32,ANDR-1010,RIG,None, ,0,,TSMF,WO,0,0, , ,STOPPED OPERATIONS DUE TO HEAVY SAND STORM WITH HIGH WIND & LOW VISIBILITY.
385,06/27/2022,1900,0500,10.0,ADC-32,ANDR-1010,RIG,None, ,0,,RM,RD,0,0, , ,"CONT. R/D ON SDGM-1228:> DISCONNECTED ROTARY TABLE & DRAWWORKS.> R/D DRILLER CABIN.> DISCONNECTED HPU & COOLING SYSTEM.> R/D GRASSHOPPER & COMPRESSORS.> R/U MUD TANKS ON ANDR-1010 IN PROGRESS>> LOADS MOVED TODAY = 27>> TOTAL LOADS MOVED = 78>> R/D = 45 % , R/M = 35 % , R/U = 5 %"
386,06/27/2022,0500,0900,04.0,BCTD-3,HWYH-962,BHI,7, 3 5/8,0-2-1,MMOT,DRLG,DMS,14545,14750, , ,"MOTOR DRILL LATERAL L-0-2-1 KC-5 (AS PER GOC).~ PUMP @ 97 GPM, RPM @ 182 RPM, CIRC PRESSURE @ 521 PSI, WOB @ 0.7-1.1 KLBS.~ BHP @ 3,569 PSI, DIFF PRESSURE @ 350 PSI, WHP @ 355 PSI, TCA @ 3,123 PSI, DTF @ 288 DEG F.~ GR @ 9.9 MMSCFD, H2S @ 2.0%, CO2@ 1.5% (TREATMENT: G-SCAV 1.5 BPH; CAUSTIC @ 0.5 PAIL/HR).~ PUMP SWEEPS AS REQUIRED, RADIA-GREEN AT 0.33%.NOTE: INCREASE RADIA-GREEN TO 0.5% TO IMPROVE WEIGHT TRANSFER.AT 11:50, BIO-STEERING TOOKOVER THE WELL AT 14,841 FT."
387,06/27/2022,0900,1000,01.0,BCTD-3,HWYH-962,RIG,7, 3 5/8,0-2-1,CTBG,DRLG,ST,14750,14750, 14750, 14300,PERFORM 450' WIPER TRIP. HOLE IS GOOD. UP/DN : 80/60.
388,06/27/2022,1000,0500,19.0,BCTD-3,HWYH-962,BHI,7, 3 5/8,0-2-1,MMOT,DRLG,DMS,14750,15135, , ,"MOTOR DRILL LATERAL L-0-2-1 KC-5 (AS PER BIO-STEERING).~ PUMP @ 97 GPM, RPM @ 182 RPM, CIRC PRESSURE @ 651 PSI, WOB @ 0.5-2.7 KLBS.~ BHP @ 3,605 PSI, DIFF PRESSURE @ 385 PSI, WHP @ 417 PSI, TCA @ 3,485 PSI, DTF @ 288 DEG F.~ GR @ 11.9 MMSCFD, H2S @ 2.0%, CO2@ 1.5% (TREATMENT: G-SCAV 1.5 BPH; CAUSTIC @ 0.5 PAIL/HR).~ PUMP SWEEPS AS REQUIRED, RADIA-GREEN AT 0.5%.NOTE: DUE STACKING ISSUE; INCREASE RADIA-GREEN GRADUALLY TO 0.6 THEN 0.75% TO IMPROVE WEIGHT TRANSFER."
389,06/27/2022,0500,1030,05.5,T901,JLMN-47,NRC,None, ,0-1,UPCOM,COMP,RPCS,11860,11860, 2971, 6780," RIH W/ 4.5"" 15.1# - VM125HCSS - VTHC-KA MONOBORE COMPLETION. > 167 OUT OF 291 JOINTS. > KPI = 12 JNTS/HR, ACTUAL 17.1 JNTS/HR."
390,06/27/2022,1030,1215,01.8,T901,JLMN-47,NRC,None, ,0-1,PEL,COMP,HT,11860,11860, , ,REMOVED ELEVATOR & BAILS. R/U CRT & FMS.
391,06/27/2022,1215,1330,01.2,T901,JLMN-47,NRC,None, ,0-1,UPCOM,COMP,RPCS,11860,11860, 6780, 7677," RIH W/ 4.5"" 15.1# - VM125HCSS - VTHC-KA MONOBORE COMPLETION. > 189 OUT OF 291 JOINTS. > KPI = 12 JNTS/HR, ACTUAL 17.6 JNTS/HR."
392,06/27/2022,1330,1430,01.0,T901,JLMN-47,RIG,None, ,0-1,MPMP,COMP,CIRC,11860,11860, , ,CIRCULATED BOTTOM'S UP AT SHOE. MAX GAS= 0.9% .RECORDED P/U WEIGHT = 150 KLBS AND DOWN WEIGHT = 155 KLBS.
393,06/27/2022,1430,1730,03.0,T901,JLMN-47,GD1,None, ,0-1,GAUG,COMP,DTU,11860,11860, , ,"RIG UP GDMC LUBRICATOR & SLICKLINE BOP/PRESSURE TEST. DRIFT COMPLETION WITH 3.701"" DRIFT TO 7532' (20 FT ABOVE FLOAT COLLAR). POH & RIG DOWN SAME."
394,06/27/2022,1730,2115,03.8,T901,JLMN-47,INW,None, ,0-1,PLUGT,COMP,SET,11860,11860, 0, 7522,"M/UP AND RIH 3.42"" INTERWELL PLUG ON GDMC SLICKLINE, SET INTERWELL PLUG AT 7522' (30' ABOVE FLOAT COLLAR) - WAIT ON PLUG SETTING TIMER. SET SAME, POH AND L/D RUNNING TOOL & SLICK LINE."
395,06/27/2022,2115,2245,01.5,T901,JLMN-47,RIG,None, ,0-1,TBG,COMP,PTST,11860,11860, , ,RIG UP CIRCULATING HEAD AND STEEL LINES. P/T TO 5000 PSI.> P/TEST TUBING STRING WITH SLB CMT UNIT TO 4000 PSI / 15 MINS - OK.> PUMPED 2 BBLS. BLED OFF 100 % RETURNS. R/D STEEL LINES.
396,06/27/2022,2245,0130,02.8,T901,JLMN-47,GD1,None, ,0-1,PLUGT,COMP,RTRV,11860,11860, , ,"RIH SLICKLINE WITH RETRIEVING TOOL TO 7522', LATCHED, RELEASED AND RETRIEVED INTERWELL PLUG. POH & R/D SLICK LINE."
397,06/27/2022,0130,0230,01.0,T901,JLMN-47,RIG,None, ,0-1,MPMP,COMP,CIRC,11860,11860, , ,CIRCULATED STRING VOLUME.
398,06/27/2022,0230,0500,02.5,T901,JLMN-47,NRC,None, ,0-1,UPCOM,COMP,RPCS,11860,11860, 7677, 8849,"RIH W/ 4.5"" 15.1# - VM125HCSS - VTHC-KA MONOBORE COMPLETION INTO OPEN HOLE ONGOING. > 218 OUT OF 291 JOINTS. "
399,06/27/2022,0500,0530,00.5,ARO-2001,BRRI-94,RIG,None, ,0,STDP,FISH,TO,11005,11005, 285, 0,CONT POOH WITH RAWABI FISHING MAGNET ON HWDP TO SURFACE.
400,06/27/2022,0530,0800,02.5,ARO-2001,BRRI-94,RIG,None, ,0,FISHT,FISH,FISH,11005,11005, , ,CLEAN BHA & MANGET FROM TAR. NO JUNK REOVERED. L/D BHA.
401,06/27/2022,0800,0900,01.0,ARO-2001,BRRI-94,RAC,None, ,0,FISHT,FISH,FISH,11005,11005, , ,"M/U RAWABI MILLING & RTRV TOOL , BIT SUB , 1 JTS 6.5'' DC "
402,06/27/2022,0900,1100,02.0,ARO-2001,BRRI-94,RIG,None, ,0,STRG,FISH,LDP,11005,11005, 43, 787,RIH WHILE PICK UP 5'' HWDP ON SINGLES 
403,06/27/2022,1100,1130,00.5,ARO-2001,BRRI-94,RIG,None, ,0,BHA,FISH,HT,11005,11005, , ,"M/U 6-1/4'' COUGAR DRILLING JAR , 2 STDS HWDP"
404,06/27/2022,1130,1530,04.0,ARO-2001,BRRI-94,RIG,None, ,0,STDP,FISH,TI,11005,11005, 1262, 8245,CONT RIH WITH RAWABI MILLING & RETREVING TOOL ON 5'' DP - BREAK CIRC EVERY 20 STDS- MONTIOR WELL ON TT
405,06/27/2022,1530,1630,01.0,ARO-2001,BRRI-94,RIG,None, ,0,MPMP,FISH,CIRC,11005,11005, , ,CIRC HOLE WITH 64 PCF VIS BRINE
406,06/27/2022,1630,1730,01.0,ARO-2001,BRRI-94,RIG,None, ,0,MPMP,FISH,CIRC,11005,11005, , ," PUMP AND SPOT TAR CLEANING TRAIN PILL ABOVE PACKER:- PUMP 40 BBLS HIGH VIS TREATED W/ 5% SURFACTANT- 40 BBLS OF TAR CLEAN PILL 15% MUTUAL SOLVENT 1% SURFACTANT- 10 BBLS HIGH VIS BRINE, DISPACE & SPOT TAR CLEAN ABOVE PACKER."
407,06/27/2022,1730,1800,00.5,ARO-2001,BRRI-94,RIG,None, ,0,MPMP,FISH,CIRC,11005,11005, , ,FC- STATIC
408,06/27/2022,1800,2230,04.5,ARO-2001,BRRI-94,RIG,None, ,0,,FISH,OTH,11005,11005, , ,POOH 8 STDS. LET PILL SOAK FOR 4 HRS. 
409,06/27/2022,2230,2300,00.5,ARO-2001,BRRI-94,RIG,None, ,0,STDP,FISH,TI,11005,11005, 7556, 8245,RIH W/ RAWABI MILLING & RTRV TOOL TO 8245'
410,06/27/2022,2300,0030,01.5,ARO-2001,BRRI-94,RIG,None, ,0,MPMP,FISH,CIRC,11005,11005, , ,CIRCULATE PILL OUT OF HOLE WITH 64 VIS BRINE.
411,06/27/2022,0030,0330,03.0,ARO-2001,BRRI-94,RAC,None, ,0,MILL,MILL,MILL,11005,11005, 8248, 8250,STING 5' INISDE PACKER AND CONFIRM LATCHING. MILL HALL TWB PACKER WITH RAWABI PACKER MILLING & RTRV TOOL.
412,06/27/2022,0330,0430,01.0,ARO-2001,BRRI-94,RAC,None, ,0,FISHT,FISH,FISH,11005,11005, , ,"PACKER BECAME FREE DOWN WITH 3-4K WOB. P/U 15' NO DRAG NOTICED. CLOSE BOP AND ATTEMPT TO BULLHEAD TCA, NO INJECTIVITY. OPEN BOP AND POOH 30' WITH NO DRAG. ATTEMPT TO GO DOWN NOTICED 10K SLACK OFF."
413,06/27/2022,0430,0500,00.5,ARO-2001,BRRI-94,RIG,None, ,0,MPMP,FISH,CIRC,11005,11005, , ,PRECAUTIONARY CIRC HOLE THRU MGS WITH 64 PCF VIS BRINE.. ONGOING AT RT.
414,06/27/2022,0500,0630,01.5,HI-9,BRRI-238,EX1,None, ,0,DRFT,COMP,DTU,8995,8995, , ,"HPJSM, PRESSURE TEST ME PLUG TO 300 PSI/ 10 MINS. OK.- R/D EXPRO SLICK LINE LUBRICATOR AND BOP."
415,06/27/2022,0630,0730,01.0,HI-9,BRRI-238,RIG,None, ,0,SFLN,COMP,OTH,8995,8995, , ,"HPJSM, FINAL SPACE OUT FOR COMPLETION PKR SETTING DEPTH @ 8218 FT, R/U SURFACE LINES & PT SAME TO 4000 PSI."
416,06/27/2022,0730,1000,02.5,HI-9,BRRI-238,HCO,None, ,0,PKR,COMP,SET,8995,8995, 8218, 8218," HPJSM, SET HALLIBURTON 7"" VHR PACKER AT 8218' AS FOLLOWING: - PRESSURE UP TBG TO 2000 PSI IN 500 PSI INCREMENTS, HOLD FOR 10 MINS. - S/O 35 KLBS & PRESSURE UP TO 3500 PSI, HOLD FOR 10 MINS. BLEED OFF. - APPLY 10 KLBS OVER PULL TO CHECK PACKER IS SET. - CLOSE ANNULAR & PT TCA TO 1,000 PSI FOR 15 MINS (TBG OPEN). SLOWLY BLEED OFF PRESSURE & OPEN ANNULAR. - PRESSURE UP TBG TO 2200 PSI AND SHEAR PBR TO 35 KLBS O/P. BLEED OFF. SET DOWN LOCATOR ON THE TOP OF PBR SLACK 5 KLBS & APPLIED 10 KLBS FOR FINAL SPACE OUT. - PT TBG TO 1500 PSI W/ TCA OPEN & TCA TO 1000 PSI W/ TBG OPEN SEPARATELY. (GOOD TEST)- R/D SURFACE LINES.* EOT @ 8301', XN-NIPPLE @ 8266', 7"" HALLIBURTON VHR PKR @ 8218"
417,06/27/2022,1000,1100,01.0,HI-9,BRRI-238,RIG,None, ,0,TBG,COMP,HT,8995,8995, , ,"HPJSM, R/D SURFACE LINES. STING OUT SEAL ASSY FROM THE PBR. POH & L/D 3 PUP JOINTS & 6 JTS 4-1/2"", 12.6# L-80 NEW VAM GRE TBG."
418,06/27/2022,1100,1200,01.0,HI-9,BRRI-238,RIG,None, ,0,TBG,COMP,HT,8995,8995, , ,"M/U & RIH DOUBLE PIN SUB 4-1/2"" 12.6# L-80 NEW VAM GRE LINED, X-OVER 4-1/2'' 12.6# 25CR NEW VAM X 4-1/2"" 12.6# NEW VAM BOX DDL (B X B), X-OVER 4-1/2'' 13.5# VM-95-13CRSS VAM TOP-HC BOX X 4-1/2"" 13.5# NEW VAM PIN, 5 JTS 4-1/2'' 13.5# 95HC-13CRSS 3SB VAM TOP TUBING."
419,06/27/2022,1200,1230,00.5,HI-9,BRRI-238,RIG,None, ,0,TBG,COMP,HT,8995,8995, , ,"HPJSM, MU NEW FMC TBG HANGER ASSY,"
420,06/27/2022,1230,1400,01.5,HI-9,BRRI-238,EX1,None, ,0,DRFT,COMP,DTU,8995,8995, , ,"HPJSM, RU EXPRO S/L AND DRIFTED TBG W/ 3.469"" DRIFT TO 400 FT BELOW ROTARY. POH. - DRIFTED HGR AND TBG W/ 3.795"" DRIFT TO TAG X-OVER @ 195 FT. RD S/L."
421,06/27/2022,1400,1500,01.0,HI-9,BRRI-238,RIG,None, ,0,TBG,COMP,HT,8995,8995, , ,"HPJSM, M/U LANDING JOINT WITH SIDE ENTRY SUB & TIW, R/U PUMPING LINE ON SIDE ETRY SUB AND PT TO 3000 PSI."
422,06/27/2022,1500,1900,04.0,HI-9,BRRI-238,RIG,None, ,0,MPMP,COMP,CIRC,8995,8995, , ,"HPJSM, RIH HGR ASSY 23 FT BELOW ROTORY, CLOSE UPR PIPE RAMS, DISPLACE WELL TO INHIBITED WATER IN STAGES THRU MGS, - FLOW CHECK FOR ONE HOUR WELL STATIC."
423,06/27/2022,1900,2000,01.0,HI-9,BRRI-238,HCO,None, ,0,SEAL,COMP,HT,8995,8995, , ,DRAIN BOP STACK. STING SEAL ASSY INTO PBR & LANDED TBG HGR IN TBG SPOOL & TIGHTEN LOCK DOWN SCREWS.
424,06/27/2022,2000,2100,01.0,HI-9,BRRI-238,RIG,None, ,0,SEAL,COMP,PTST,8995,8995, , ,"HPJSM, PT TBG TO 1500 PSI W/ TCA OPEN & TCA TO 1000 PSI W/ TBG OPEN SEPARATELY. (GOOD TEST)* FLOW CHECKED - WELL STATIC."
425,06/27/2022,2100,2200,01.0,HI-9,BRRI-238,RIG,None, ,0,TBG,COMP,HT,8995,8995, , ,"HPJSM, L/D PUMPING ASSY & R/D 4-1/2"" TBG HANDLING EQUIPMENT.- CLEAN & CLEAR RIG FLOOR."
426,06/27/2022,2200,0000,02.0,HI-9,BRRI-238,EX1,None, ,0,PLUGT,COMP,SET,8995,8995, 200, 200,"HPJSM, R/U EXPRO SLICK LINE AND PRESSURE TEST LUBRICATOR TO 300/2000 PSI.- RIH & SET 4-1/2"" INTERWELL ME PLUG AT 200 FT. POH - PRESSURE TEST 4-1/2"" ME PLUG TO 1000 PSI/ 10 MINS. OK.- R/D SLICK LINE.- L/D LANDING JOINTS & TIW VALVE."
427,06/27/2022,0000,0030,00.5,HI-9,BRRI-238,RIG,None, ,0,BPV,WH,SET,8995,8995, , ,INSTALLED BPV IN TBG HANGER.
428,06/27/2022,0030,0130,01.0,HI-9,BRRI-238,RIG,None, ,0,BNIP,BOP,ND,8995,8995, , ,"HPJSM, N/D BELL NIPPLE & FLOW LINE."
429,06/27/2022,0130,0500,03.5,HI-9,BRRI-238,RIG,None, ,0,BOP,BOP,ND,8995,8995, , ,"HPJSM, N/D 13-5/8"" X 10M BOPS, RISER & 13-5/8""-10M X 11""-3M DSA."
430,06/27/2022,0500,1500,10.0,SINO-8,ANDR-10,RIG,None, ,0-1-1,SPDP,PA,ST,11500,11500, 7000, 0,"CONT POOH 4-1/2"" INTER WELL ME PLUG TO SURFACE & L/D 2-3/8"" DP ."
431,06/27/2022,1500,1600,01.0,SINO-8,ANDR-10,RIG,None, ,0-1-1,PEL,CT,HT,11500,11500, , ,"CHANGE HANDLING EQUIPMENT FROM 2-3/8"" TO 4"".>> KEP FILLING WELL THRU TRIP TANK WITH 83 PCF BRINE- 5.0 BPH STATIC LOSSES."
432,06/27/2022,1600,0100,09.0,SINO-8,ANDR-10,RIG,None, ,0-1-1,STRG,CT,HT,11500,11500, , ,"CONT. L/D 4"" D/PS FROM DERRICK TO PIPE RACK.>> KEP FILLING WELL THRU TRIP TANK WITH 83 PCF BRINE- 6.0 BPH STATIC LOSSES."
433,06/27/2022,0100,0300,02.0,SINO-8,ANDR-10,RIG,None, ,0-1-1,STRG,CT,HT,11500,11500, , ,"HPJSM, R/D RIG KELLY & SWIVEL."
434,06/27/2022,0300,0500,02.0,SINO-8,ANDR-10,RIG,None, ,0-1-1,RAMS,BOP,BOP,11500,11500, , ,"HPJSM, CHANGE TOP RAM TO 2-7/8"", P/T ANUULAR & TOP RAM AS PER ARAMCO STANDARDS TO 300-2550 PSI. "
435,06/27/2022,0500,0430,23.5,DQ-47,KHRS-497,BHI,None, 12 1/4,0,MMOT,DRLG,DMS,5040,5784, , ,"CONT MTR DRILL 12-1/4"" DIREC HOLE F/ 5040' TO 5784' W/ 63 PCF OBM & 100% RETURN.- SWEEP HOLE W/ 20 BBL LOW VIS & 25 BBLS W.HVP EVERY 2 STD.- WASH UP/REAM DOWN EVERY STD.- PERFORMED FLOW CHECK @ 5274'  (50' INTO ARAB C RESERVOIR)- DISTANCE FROM PLAN: 6' ABOVE & 6.20' LEFT.- SLIDING/ROTARY PERCENT: 33.63% / 66.37%.- GOC INSTRUCTIONS FOR CSG POINT @ 5172' TVD @ MAX ASHEIVABLE INC (+/-80DEG)."
436,06/27/2022,0430,0500,00.5,DQ-47,KHRS-497,RIG,None, 12 1/4,0,,DRLG,WCNT,5784,5784, , ,SERVICE TDS. 
437,06/27/2022,0500,0930,04.5,ADC-42L,SDGM-1258,ITS,None, 28,0,CRT,CSG,RCSG,2740,2740, 2310, 2740," RIH 24"" CSG F/ 2310' TO  BOTTOM (2740').- HARD WASH DOWN  LAST JOINT.- RUN  24"" CSG 176 PPF, X-42, RL-4S, (54 FBE, 12 BARE + 2 X PJ)- APPLIED OPTIMUM TORQUE: 26,000 FT.LB.- LOCKED FROM 4 POINTS EVERY CONNECTION.- INSTALLED CENTRALIZERS & CMT BASKET AS PER PROGRAM."
438,06/27/2022,0930,1100,01.5,ADC-42L,SDGM-1258,RIG,None, 28,0,MPMP,CSG,CIRC,2740,2740, , ,"STAGE UP MP'S & CIRC  1 CSG  VOLUME CAPACITY.- FR: 200-588 GPM, SPP: 100-185 PSI- PRESSURE STABLE.- PERFORMED PUMP EFFICIENCY FOR THE MUD PUMPS.- MEANWHILE R/U CMT LINES."
439,06/27/2022,1100,1200,01.0,ADC-42L,SDGM-1258,RIG,None, 28,0,CSG,CSG,PJSM,2740,2740, , ,"PERFORMED PRE JOB SAFETY MEETING WITH THE CREW BEFORE CEMENT JOB.- FLUSH & P/TEST TO 500/3,000 PSI. OK"
440,06/27/2022,1200,1600,04.0,ADC-42L,SDGM-1258,SCM,None, 28,0,CSG,CSG,CMC,2740,2740, , ,"PERFORMED 24"" CSG CMT JOB AS BELOW:- RIG: PUMPED 200 BBL OF FRESH WATER.- CMT UNIT: PUMP LEAD SLURRY MIX-ON-FLY (491 BBL, 95PCF) + TAIL SLURRY (196 BBL, 118 PCF).- RELEASED TOP PLUG.- CMT PUMP: DISPLACED WITH 5 BBL SLURRY + 10 BBLWATER.- R/D CSG SWEDGE & ENGAGE CRT.- RIG PUMP: DISPLACED WITH 1303 BBL OF 70 PCF SPUD MUD.- BUMP PLUG WITH 500 PSI OVER FINAL DISPLACEMENT PRESSURE.- PT CASING @ 820 PSI FOR 15 MIN. (GREEN CEMENT TEST)- BLED-OFF PRESSURE, FLOATS HOLDING OK.- TOTAL LOSSES NO RETURN."
441,06/27/2022,1600,1645,00.8,ADC-42L,SDGM-1258,SCM,None, 28,0,CSG,CSG,TOP,2740,2740, , ,"PERFORMED 1ST TOP JOB WITH 60 BBL OF 118 PCF SLURRY (NO CMT COME TO SURFACE).- LANDED ALL CSG WT ON BTM & CENTERED CSG WITH RT.- 24"" CSG SHOE AT 2740 FT."
442,06/27/2022,1645,1800,01.2,ADC-42L,SDGM-1258,TK3,None, 28,0,CSG,CSG,OTH,2740,2740, , ,"ROUGH CUT 24"" CSG, B/O 2X PJ & L/D CUT-OFF & P/J'S."
443,06/27/2022,1800,1930,01.5,ADC-42L,SDGM-1258,HTD,None, 28,0,,WH,OTH,2740,2740, , ,"R/D TESCO CASING HANDLING TOOLS AND CRT.- MEANWHILE HOT-HED FINAL CUT 30"" CASING AS PER FMC WH ENGINEER.- REMOVE CUT-OFF."
444,06/27/2022,1930,2015,00.8,ADC-42L,SDGM-1258,SCM,None, 28,0,CSG,CSG,TOP,2740,2740, , ,"PERFORMED 2ND TOP JOB WITH 60 BBL OF 118 PCF SLURRY (CMT RETURN TO SURFACE & STATIC).- PERFORMED SAFETY MEETING PRIOR TO P/UP WELL HEAD, DISCUSSED JSA AND HAZARDS ASSOCIATED WHILE P/UP & INSTALL WH"
445,06/27/2022,2015,2145,01.5,ADC-42L,SDGM-1258,HTD,None, 28,0,,WH,OTH,2740,2740, , ,"HOT-HED FINAL CUT 24"" CASING AS PER FMC WH ENGINEER.- CENTER CASING, INSTALL WEDGES BETWEEN 30"" X 24"" CASING."
446,06/27/2022,2145,0215,04.5,ADC-42L,SDGM-1258,FME,None, 28,0,WH,WH,NU,2740,2740, , ,"N/U FMC WELL HEAD (SOW TYPE).- PERFORMED SAFETY MEETING PRIOR TO P/UP WELL HEAD, DISCUSSED JSA AND HAZARDS ASSOCIATED WHILE P/UP & INSTALL WH - INSTALLED FMC 24"" X 26-3/4"" 3K SLIP-ON-WELD ON 24"" CSG STUB (S/N: 2019-05-0422S)- CHECK ORIENTATION & LEVELLING, OK, TAG WELD.- HEATED-UP WH & PERFORMED FINAL WELDING ON 24"" CSG STUB.- INSTALL HOT-HED PRE-HEATER & WELD CHH- P/T WELLHEAD WELDING (864 PSI X 15 MIN WITH N2: OK).- WELD CASING HEAD SUPPORT UNIT (CHSU)- WELDED VERTICAL SUPPORTS BETWEEN BASE PLATES- MEAN WHILE P/U  DP JT 5.5""."
447,06/27/2022,0215,0415,02.0,ADC-42L,SDGM-1258,HTD,None, 28,0,,WH,WO,2740,2740, , ,"WAIT ON WELLHEAD TO COOL DOWN AS PER REQUIREMENT OF HOT-HED & FMC WH OPERATOR.- MEAN WHILE P/U  DP JT 5.5""."
448,06/27/2022,0415,0500,00.8,ADC-42L,SDGM-1258,TK3,None, 28,0,,WH,PJSM,2740,2740, , ,"INSTALLED & P/T 2 X 3 1/8"" 3K SIDE OUTLET VALVES ON CHH (3,000 PSI X 15 MIN EACH).- HPJSM PRIOR TO WORK IN CELLAR & DISCUSS CONFINED SPACE ENTRY REQUIREMENT & PRECAUTION MEASURES.- FMC SOV'S: SN: 2019-05-0437S,- CAMERON SOV'S SN: 121183169-10 "
449,06/27/2022,0500,0630,01.5,SINO-25,MNIF-329,GD1,7, ,0,LUB,DCOM,PTST,18942,18942, , ,"HPJSM, R/U GDMC SL, PT LUB T/ 2000 PSI-OK."
450,06/27/2022,0630,0900,02.5,SINO-25,MNIF-329,GD1,7, ,0,DRFT,DCOM,DTU,18942,18942, , ,"HPJSM, GDMC SL PERFORM THE FOLLOWING:>> GDMC SL RUN 3.7"" DRIFT, TAG R-NIPPLE @ 5841 ' (SL DEPTH), POH & LD.>> GDMC SL RUN 4-1/2"" HALL DPU PUNCHER & PUNCH TBG @ 5640' (SL DEPTH), POH & LD.>> FLUID LEVEL @ 850'."
451,06/27/2022,0900,1330,04.5,SINO-25,MNIF-329,RIG,7, ,0,MPMP,DCOM,KILL,18942,18942, , ,"HPJSM, BULLHEAD TCA W/ 450 BBLS 70 PCF NACL VIS BRINE @ 4 BPM/ 700 PSI.>> BULLHEAD TBG W/ 30 BBLS HVP & 620 BBLS 70 PCF BRINE 4 BPM/ 600 PSI. ( WELL DEAD ) AS PER DCCP."
452,06/27/2022,1330,1500,01.5,SINO-25,MNIF-329,GD1,7, ,0,PLUGT,DCOM,SET,18942,18942, , ,"GDMC SL RIH W/ 3.42"" INTERWELL ME PLUG AND SET @ 5680 ' (SL DEPTH), POH.>> PT ME PLUG & 9-5/8"" CASING ABOVE THE PACKER T/ 1000 PSI, READ PRESSURE FROM TBG SIDE ONLY, TCA SIDE IS ZERO, RE-CORRELATE PLUG DEPTH, FOUND SL UNIT DEPTH COUNTER PROBLEM.>> GDMC SL RIH & RTRV INTERWELL ME-PLUG, POH & LD."
453,06/27/2022,1500,1700,02.0,SINO-25,MNIF-329,GD1,7, ,0,PLUGT,DCOM,SET,18942,18942, , ,"GDMC SL RIH W/ 3.42"" INTERWELL ME PLUG AND SET @ 5680 ' (SL DEPTH), POH.>> PT ME PLUG & 9-5/8"" CASING ABOVE THE PACKER T/ 1000 PSI 15 MIN ON CHART, GOOD TEST.>> R/D SL."
454,06/27/2022,1700,1830,01.5,SINO-25,MNIF-329,RIG,7, ,0,MPMP,DCOM,CIRC,18942,18942, , ,"HPJSM, PUMP 30 BBLS HVP, CIRC SURFACE TO SURFACE THRU PUNCH UNTIL CLEAN 70 PCF BRINE IN - OUT."
455,06/27/2022,1830,1900,00.5,SINO-25,MNIF-329,RIG,7, ,0,BPV,WH,SET,18942,18942, , ,"HPJSM, SET BPV IN TBG HANGER, PT BPV T/500 PSI, OK, CLOSE THE TRSSSV."
456,06/27/2022,1900,2130,02.5,SINO-25,MNIF-329,RIG,7, ,0,TREE,WH,ND,18942,18942, , ,"HPJSM, N/D CIW PRODUCTION TREE & FMC TUBING BONNET.>> APC ESP CABLE CHECK: UNBALANCED & GROUNDED.>> CHECK TBG HANGER BOLTS TO MAKE SURE WORKING PROPERLY, OK.>> INSPECT THREAD IN TBG HANGER FOR LANDING JOINT -OK.>> M/U LANDING JOINT & FIT TEST TO TBG HANGER, MARK AT ROTARY TABLE.>> PT 9-5/8"" X 13-3/8"" CCA TO 500 PSI WITH INHIBITED WATER. GOOD TEST.>> PT 9-5/8"" CSG SLIPS TO 1000 PSI, OK.>> DIG OUT THE CELLAR 2' BELOW THE LANDING BASE.>> GULF ENERGY UT INSPECT LANDING BASE AND SURFACE CASINGS, ALL IN GOOD CONDITION."
457,06/27/2022,2130,0100,03.5,SINO-25,MNIF-329,RIG,7, ,0,BOP,BOP,NU,18942,18942, , ,"HPJSM, N/U CLASS-A 13-5/8""-5K PSI BOP AND RELATED EQUIPMENT."
458,06/27/2022,0100,0400,03.0,SINO-25,MNIF-329,RIG,7, ,0,BOP,BOP,BOPT,18942,18942, , ,"HPJSM, PT BOPE & CHOKE MANIFOLD TO (300/3000 PSI) AS PER ARAMCO REQUIREMENTS."
459,06/27/2022,0400,0500,01.0,SINO-25,MNIF-329,GD1,7, ,0,LUB,DCOM,PTST,18942,18942, , ,"HPJSM, M/U LANDING JOINT WITH FOSV, R/U GDMC SL, PT LUB T/ 2000 PSI-OK."
460,06/27/2022,0500,1145,06.8,ADC-14,HRDH-612,RIG,7, 5 7/8,0-3,TDS,DRLG,D,11840,12055, , ,"ROTARY DRILL 5-7/8""  SECTION WITH SLB MWD, CONFIRM TD WITH  GOC @12055 FT ,11,780 FT TVD.>> PUMP HI-VIS PILL AS REQUIRED, TAKE SURVEY 30' OFF BOTTOM.>> FOLLOW ARAMCO BEST PRACTICE FOR CONNECTION."
