,Report Date,Rig Name,Well No,Date and Time,Time in Hrs,Cummulative Hrs,LT ID,Parent LT ID,LT Type,Cause,Object,Company Name,Depth,LT Summary
447,01/04/2022,SSA-102,QTIF-699,04 Jan 1330 - 1345, .25, .25, 886989, , LCIR, CFFM, MDCAP, ARM, 1228," ENCOUNTERED TOTAL LOSSES AT 1228' MD,"
448,01/04/2022,SSA-51,MNIF-254,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
449,01/04/2022,SSA-51,MNIF-254,04 Jan 2030 - 2130, 1, 1, 887066, , BHA, FOT, MWD, BHI, 4356, CHECK MWD SURVEY DATA QUALITY MEANWHILE CIRCULATE AND RECIPROCATE STRING
450,01/04/2022,SSA-5859,HWYH-1265,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
451,01/04/2022,SSA-5859,HWYH-1265,01 Jan 0600 - 0500, 24, 93.5, 886719, , LCIR, UVLC, NA, ARM, 1925, LOST RETURNS WHEN C/O RATE HOLE DUE TO WET SHOE
452,01/04/2022,SSA-5868,GHZL-97,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
453,01/04/2022,SSA-5868,GHZL-97,04 Jan 0645 - 0500, 22.25, 22.25, 887065, , BHA, FOT, RSS, BHI, 11955, RSS DRILLING SYSTEM UNABLE TO BUILD INC.
454,01/04/2022,SSA-5969,UTMN-3195,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
455,01/04/2022,SSA-5969,UTMN-3195,03 Jan 0800 - 2330, 11.5, 25, 886777, , BHA, FOT, MWD, SDM, 8868, LOST SIGNAL FROM SLB MWD/GR TOOL
456,01/04/2022,T216,ANDR-357,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
457,01/04/2022,T216,ANDR-357,04 Jan 0400 - 0500, 1, 1, 886990, , RR, FOT, DWKS, RIG, 0, DRAWWORK FAILURE 
458,01/04/2022,T217,UTMN-488,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
459,01/04/2022,T217,UTMN-488,04 Jan 0000 - 0500, 5, 5, 886973, , DSF, HERR, STRG, RIG, 0, BHA PLUGGED WHILE ATTEMPT TO PUMP DOWN STRING VOL.
460,01/05/2022,ADC-17,ZULF-1259,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
461,01/05/2022,ADC-17,ZULF-1259,30 Dec 1530 - 1445, 5.75, 17.75, 886552, , WON, WTHR, NA, ARM, 0, WAIT ON WEATHER
462,01/05/2022,ADC-58L,ABHD-170,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
463,01/05/2022,ADC-58L,ABHD-170,27 Dec 1200 - 1630, 11.5, 90.5, 886713, , TF, FOT, HGRL, TOT, 11802," WHILE P/T 4-1/2"" OFF BTM LINER BELOW HYDROSEAL CEMENTING VALVE TO 1450 PSI, OBSERVED PRESSURE DROP CONTINUOUSLY, RATE OF DROPPING 180 PSI /15 MIN'S.
"
464,01/05/2022,ADC-62L,ANDR-764,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
465,01/05/2022,ADC-62L,ANDR-764,03 Jan 1745 - 0500, 24, 59.25, 886899, , RR, FOT, TDS, RIG, 2115," AFTER HEAVY RAIN, OBSERVED RIG POWER SYSTEM SHUT DOWN WITH GROUND FAULT ALARM IN THE VFD ROOM, FOUND GROUND FAULT ON THE TDS,TRIED TO POWER UP THE TDS, GROUND FAULT ALARM FOR TDS REMAINS, NOT ABLE TO POWER UP THE TDS MOTOR"
466,01/05/2022,ADC-68L,KRSN-705,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
467,01/05/2022,ADC-68L,KRSN-705,02 Jan 0530 - 0500, 24, 66, 886721, , WON, WTHR, NA, OTH, 0, WAIT ON WEATHER & SUSPENDED RIG MOVE OPERATIONS DUE TO HEAVY RAIN IN OLD AND NEW LOCATION. POOR VISIBILITY AND VERY SLIPPERY GROUND/ROAD CONDITIONS. 
468,01/05/2022,ADC-70,BRRI-2230,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
469,01/05/2022,ADC-70,BRRI-2230,05 Jan 1230 - 1430, 2, 2, 887125, , WO, ORDS, NA, ARM, 7880, WAITING ON APPROVED DIRECTIONAL PLAN FROM RMD.
470,01/05/2022,ADES-174,HRDH-2184,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
471,01/05/2022,ADES-174,HRDH-2184,31 Dec 2230 - 1800, 13, 115.5, 886670, 886167, LROP, XBTR, BIT, ARM, 5619," ATTEMPTED TO DRILL 12"" HOLE IN NEW FORMATION, OBSERVED ERRATIC TQ ONCE TOUCH BTM, SUSPECT JUNK ON BTM REMAINING FROM 16"" BIT."
472,01/05/2022,ADES-798,JFYN-13,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
473,01/05/2022,ADES-798,JFYN-13,03 Jan 0500 - 1615, 9, 57, 886985, , CMT, CPNF, NA, SCM, 16255, CEMENT PLUG WAS NOT FOUND AFTER WOC FOR 1000 PSI UCA.
474,01/05/2022,ADM-266,SFNY-489,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
475,01/05/2022,ADM-266,SFNY-489,04 Jan 0500 - 1500, 10, 34, 886969, , WON, WTHR, NA, ARN, 0, W.O.W TO MAKE CREW CHANGE AND RECEIVE SERVICE HAND BY CHOPPER.
476,01/05/2022,ADM-339,RBYN-54,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
477,01/05/2022,ADM-339,RBYN-54,04 Jan 0245 - 1215, 7.25, 9.5, 886972, , BHA, FOT, WBCL, SSW, 5166," DURING M/U SYNERGY VAX TOOL OBSERVED KELLY BUSHING X KELLY SLEEVE CONNECTION DAMAGED,"
478,01/05/2022,ADM-511,MRJN-2016,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
479,01/05/2022,ADM-511,MRJN-2016,05 Jan 1600 - 1930, 3.5, 3.5, 887185, , WON, WTHR, NA, ARM, 18040, UNABLE TO OFFLOAD MUD CHEMICALS FROM SUPPLY VESSEL DUE TO ADVERSE WEATHER CONDITIONS.
480,01/05/2022,ADM-656,ABSF-179,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
481,01/05/2022,ADM-656,ABSF-179,03 Jan 0930 - 0500, 24, 67.5, 886845, , WON, WTHR, NA, ARM, 0, WAIT ON WEATHER FOR RIG MOVE
482,01/05/2022,ARO-3002,MRJN-818,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
483,01/05/2022,ARO-3002,MRJN-818,03 Jan 1145 - 0500, 24, 65.25, 886886, , CMT, CFST, NA, BCM, 7094, CEMENT PREMATURED VERY EARLY WHICH CAUSE THE STRING TO STUCK JUST AFTER THE STRING GOT RELEASED FORM THE TRANSITION JOINT. 
484,01/05/2022,ARO-3004,KARN-46,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
485,01/05/2022,ARO-3004,KARN-46,05 Jan 0700 - 0500, 22, 22, 886981, , TF, FOT, PKR, BC, 10193, UNABLE TO IN-FLOW TEST BAKER MIDDLE COMPLETION 
486,01/05/2022,DPS-4,SAHB-34,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
487,01/05/2022,DPS-4,SAHB-34,01 Jan 1630 - 0945, 4.75, 89.25, 886685, , TH, IPDF, NA, OES, 4983," TAKE SLACK OFF WEIGHT AT 4190' WHILE RUNNING 13-3/8""CASING, ATTEMPT TO WASH DOWN, NO SUCCESS. "
488,01/05/2022,ENS-108,SFNY-1560,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
489,01/05/2022,ENS-108,SFNY-1560,05 Jan 1000 - 1800, 8, 8, 887165, , WON, WTHR, NA, ARM, 0, STOP PRE-LOAD OPERATION DUE TO ROUGH WEATHER
490,01/05/2022,ENS-141,MRJN-752,05 Jan 2215 - 2345, 1.5, 1.5, 887186, , DD, HERR, RSS, BHI, 5820," EXCESSIVE TIME RE-LOGGING  8.5"" WITH RSS-MWD ASSY."
491,01/05/2022,ENS-141,MRJN-752,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
492,01/05/2022,ENS-141,MRJN-752,05 Jan 1400 - 1500, 1, 1, 886977, , DD, HERR, RSS, BHI, 5961," EXCESSIVE TIME MAKING UP 8.5"" RSS-MWD ASSY."
493,01/05/2022,ENS-141,MRJN-752,05 Jan 2215 - 2345, 1.5, 1.5, 887186, , DD, HERR, RSS, BHI, 5820," EXCESSIVE TIME RE-LOGGING  8.5"" WITH RSS-MWD ASSY."
494,01/05/2022,HI-2,BRRI-462,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
495,01/05/2022,HI-2,BRRI-462,13 Dec 1000 - 0500, 24, 522.5, 884683, , TF, FOT, HVLV, BC, 5239, BAKER UPPER SMART COMPLETION STINGER UNABLE TO ESTABLISH COMMUNICATION WITH LOWER SMART COMPLETION RESULT IN WELL DE-COMPLETION.
496,01/05/2022,HI-4,BRRI-780,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
497,01/05/2022,HI-4,BRRI-780,05 Jan 1800 - 0500, 11, 11, 887205, , WON, WTHR, NA, ARM, 6062, NON-DP SUPPLY BOATS UNABLE TO WORK TO SUPPLY MUD TO DISPLACE HOLE.
498,01/05/2022,MP-4,SFNY-672,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
499,01/05/2022,MP-4,SFNY-672,05 Jan 1700 - 0500, 12, 12, 887226, , WON, WTHR, NA, ARM, 0, ZULF FIELD SERVICES UNABLE TO VISIT ZULF-216/221 PF FOR ACCEPTANCE DUE TO BAD WEATHER
500,01/05/2022,NA-128S,HRDH-2225,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
501,01/05/2022,NA-128S,HRDH-2225,04 Jan 0315 - 0800, 3, 4.75, 887067, , RR, FOT, TDS, RIG, 12130," TROUBLE SHOOTING ON TDS LINKS, LINKS DON'T OPERATE."
502,01/05/2022,NA-207S,ABMK-701,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
503,01/05/2022,NA-207S,ABMK-701,30 Dec 1430 - 0500, 24, 137, 886564, , TF, FOT, CSG, ARM, 11500," TAGGED OBSTRUCTION INSIDE 7"" CSG WHILE RIH WITH 4-1/2"" LOWER COMPLETION."
504,01/05/2022,NBR-196S,SDGM-1174,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
505,01/05/2022,NBR-196S,SDGM-1174,03 Jan 1830 - 0500, 24, 58.5, 886778, , TF, FOT, HGRL, SLH, 13034," SCHLUMBERGER 7"" BALANCED PISTON HYD. SET LH FAILED TO SET."
506,01/05/2022,NBR-783S,MDRK-55,08 Nov 2045 - 1700, 12, 788.75, 881720, , BHA, FOT, JARS, SJS, 2000, OBSERVED LOSS OF STRING WEIGHT WHILE POOH AFTER FREEING STUCK PIPE. FOUND SLB DRILLING JAR PARTED
507,01/05/2022,NBR-783S,MDRK-55,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
508,01/05/2022,NBR-783S,MDRK-55,07 Nov 0500 - 0500, 12, 567, 881591, , STUK, IPDF, BHA, BAR, 16256, PIPE STUCK WHILE POOH DUE TO SUSPECTED MUD CONDITION.
509,01/05/2022,NBR-783S,MDRK-55,08 Nov 2045 - 1700, 12, 788.75, 881720, , BHA, FOT, JARS, SJS, 2000, OBSERVED LOSS OF STRING WEIGHT WHILE POOH AFTER FREEING STUCK PIPE. FOUND SLB DRILLING JAR PARTED
510,01/05/2022,PA-785S,QTIF-24,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
511,01/05/2022,PA-785S,QTIF-24,05 Jan 2330 - 0100, 1.5, 1.5, 887225, , RR, FOT, TDS, RIG, 250, LEAK FROM TDS HANDLER ROTATE MOTOR HYDRAULIC HOSE.
512,01/05/2022,PN-9,MRJN-91,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
513,01/05/2022,PN-9,MRJN-91,03 Jan 1100 - 0430, 17.5, 59.5, 886906, , WON, WTHR, NA, ARM, 0, WAIT ON WEATHER FOR RIG MOVE TO MRJN-89/94 PF.
514,01/05/2022,SA5898,HRDH-2101,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
515,01/05/2022,SA5898,HRDH-2101,05 Jan 1245 - 1745, 5, 5, 887145, , RR, FOT, TDS, RIG, 9467, FAILURE OF BLOWER MOTOR OF TOP DRIVE.
516,01/05/2022,SINO-32L,SHYB-535,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
517,01/05/2022,SINO-32L,SHYB-535,03 Jan 1800 - 0500, 24, 50, 886784, , LCIR, FRFM, NA, ARN, 5900, SEVER LOSS OF CIRCULATION 200 BPH
518,01/05/2022,SINO-36L,SDGM-490,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
519,01/05/2022,SINO-36L,SDGM-490,02 Jan 0800 - 0500, 24, 90.5, 886766, , STUK, STBG, TBG, TK1, 10075, DIFFERENTIALLY STUCK +/- 1409 FEET OFF PLANNED SETTING DEPTH
520,01/05/2022,SL-7,ZULF-1337,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
521,01/05/2022,SL-7,ZULF-1337,04 Jan 1400 - 1200, 7, 21, 886967, , BHA, FOT, MWD, SPS, 10215, SPERRY SUN MWD FAILURE
522,01/05/2022,SND-1502,HWYH-32,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
523,01/05/2022,SND-1502,HWYH-32,03 Jan 1930 - 2215, 17.25, 50.75, 886887, , RR, FOT, TDS, RIG, 4947, REPAIR TDS 
524,01/05/2022,SND-2009,ZMLH-15,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
525,01/05/2022,SND-2009,ZMLH-15,29 Dec 0730 - 0500, 24, 189.5, 886487, , TF, FOT, SEAL, HCO, 14319, PRESSURE TEST OF TUBING & TCA FAILED
526,01/05/2022,SSA-101,BRRI-1145,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
527,01/05/2022,SSA-101,BRRI-1145,05 Jan 1730 - 0500, 11.5, 11.5, 886978, , TF, FOT, WLT, BAW, 9280, BAKER GR NOT WORKING AFTER LATCH RCX (PRESSURE / SAMPLING TOOL)
528,01/05/2022,SSA-201,HRDH-1216,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
529,01/05/2022,SSA-201,HRDH-1216,05 Jan 2130 - 0500, 7.5, 7.5, 886982, , CMT, HERR, NA, NCS, 14717," NESR UNABLE TO BATCH MIX TAIL SLURRY, DUE PLUG ON THE BULKER SECTION LINE."
530,01/05/2022,SSA-302,HRDH-1945,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
531,01/05/2022,SSA-302,HRDH-1945,05 Jan 0230 - 0400, 1.5, 1.5, 886983, , TF, FOT, WLT, HWP, 11208," HALL W/L TRUCK SHUT DOWN SUDDENLY @ 11208' & LOST TOOLS SIGNAL, POWER UP TRUCK AGAIN WITHOUT TOOLS RESPONSE, POH HALL LOGGING TOOLS RUN#1 INSIDE 7"" SHOE, HALL CREW TROUBLE SHOOTING TILL REGAIN TOOLS SIGNAL, RIH BACK & RECORD UP TO SAME DEPTH."
532,01/05/2022,SSA-5859,HWYH-1265,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
533,01/05/2022,SSA-5859,HWYH-1265,01 Jan 0600 - 0500, 23.5, 117, 886719, , LCIR, UVLC, NA, ARM, 1925, LOST RETURNS WHEN C/O RATE HOLE DUE TO WET SHOE
534,01/05/2022,SSA-5868,GHZL-97,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
535,01/05/2022,SSA-5868,GHZL-97,04 Jan 0645 - 1000, 5, 27.25, 887065, , BHA, FOT, RSS, BHI, 11955, RSS DRILLING SYSTEM UNABLE TO BUILD INC.
536,01/05/2022,SSA-5891,HRDH-695,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
537,01/05/2022,SSA-5891,HRDH-695,05 Jan 1800 - 0500, 11, 11, 886979, , DD, UDWL, RSS, SPS, 12200, SPERRY SUN IS NOT ABLE TO ACHIEVE REQUIRED BUILD UP AS DIRECTIONAL PLAN.
538,01/05/2022,SSA-5892,MHWZ-5,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
539,01/05/2022,SSA-5892,MHWZ-5,05 Jan 0630 - 1600, 9.5, 9.5, 886976, , BHA, FOT, GMWD, BHI, 16897, MWD TOOL/ISOLATION TOOL THREAD CONNECTION NOT ABLE TO APPLY RECOMMENDED MAKE UP TORQUE.
540,01/05/2022,T217,UTMN-488,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
541,01/05/2022,T217,UTMN-488,04 Jan 0000 - 1000, 5, 10, 886973, , DSF, HERR, STRG, RIG, 0, BHA PLUGGED WHILE ATTEMPT TO PUMP DOWN STRING VOL.
542,01/05/2022,WCL-83,MRJN-831,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
543,01/05/2022,WCL-83,MRJN-831,04 Jan 0445 - 1515, 10.25, 10.5, 887105, , WO, WOTO, NA, CRW, 6500, CORETRAX FAILED TO DELIVER WBCO TOOLS ON TIME RESULTING IN AN ADDITIONAL RUN.
544,01/06/2022,ADC-16,JAHM-6,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
545,01/06/2022,ADC-16,JAHM-6,06 Jan 0100 - 0500, 4, 4, 887425, , RR, FOT, TDS, RIG, 126," WHILE DISCONNECTING TDS FROM HWDP CONNECTION, TDS CONNECTION OPEN AT SAVER SUB AND KELLY COCK."
546,01/06/2022,ADC-62L,ANDR-764,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
547,01/06/2022,ADC-62L,ANDR-764,03 Jan 1745 - 1645, 11.75, 71, 886899, , RR, FOT, TDS, RIG, 2115," AFTER HEAVY RAIN, OBSERVED RIG POWER SYSTEM SHUT DOWN WITH GROUND FAULT ALARM IN THE VFD ROOM, FOUND GROUND FAULT ON THE TDS,TRIED TO POWER UP THE TDS, GROUND FAULT ALARM FOR TDS REMAINS, NOT ABLE TO POWER UP THE TDS MOTOR"
548,01/06/2022,ADC-68L,KRSN-705,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
549,01/06/2022,ADC-68L,KRSN-705,02 Jan 0530 - 0500, 24, 90, 886721, , WON, WTHR, NA, OTH, 0, WAIT ON WEATHER & SUSPENDED RIG MOVE OPERATIONS DUE TO HEAVY RAIN IN OLD AND NEW LOCATION. POOR VISIBILITY AND VERY SLIPPERY GROUND/ROAD CONDITIONS. 
550,01/06/2022,ADES-889,HRDH-1282,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
551,01/06/2022,ADES-889,HRDH-1282,06 Jan 2230 - 0500, 6.5, 6.5, 887385, , TF, FOT, SLICK, EX1, 12150," EXPRO SLICKLINE UNABLE TO POOH W/3.6"" GC DUE TO ELECTRICAL PROBLEM IN UNIT. CAN RIH, BUT CAN'T POOH"
552,01/06/2022,ADM-261,MRJN-134,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
553,01/06/2022,ADM-261,MRJN-134,06 Jan 1400 - 0500, 15, 15, 887265, , BHA, FOT, LWD, BHI, 10252, BAKER HUGHES BHA CONNECTIVITY MALFUNCTION. 
554,01/06/2022,ADM-510,ABSF-224,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
555,01/06/2022,ADM-510,ABSF-224,06 Jan 0130 - 0145, .25, .25, 887407, , LCIR, CFFM, MDCAP, ARM, 1444, HAD TOTAL LOSSES AT 1444FT
556,01/06/2022,ADM-656,ABSF-179,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
557,01/06/2022,ADM-656,ABSF-179,03 Jan 0930 - 0500, 24, 91.5, 886845, , WON, WTHR, NA, ARM, 0, WAIT ON WEATHER FOR RIG MOVE
558,01/06/2022,ARO-3002,MRJN-818,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
559,01/06/2022,ARO-3002,MRJN-818,03 Jan 1145 - 0500, 24, 89.25, 886886, , CMT, CFST, NA, BCM, 7094, CEMENT PREMATURED VERY EARLY WHICH CAUSE THE STRING TO STUCK JUST AFTER THE STRING GOT RELEASED FORM THE TRANSITION JOINT. 
560,01/06/2022,ARO-3004,KARN-46,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
561,01/06/2022,ARO-3004,KARN-46,04 Jan 1130 - 1945, 14.75, 56.25, 886981, , TF, FOT, PKR, BC, 10193, UNABLE TO IN-FLOW TEST BAKER MIDDLE COMPLETION 
562,01/06/2022,HI-4,BRRI-780,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
563,01/06/2022,HI-4,BRRI-780,05 Jan 1800 - 1030, 5.5, 16.5, 887205, , WON, WTHR, NA, ARM, 6062, NON-DP SUPPLY BOATS UNABLE TO WORK TO SUPPLY MUD TO DISPLACE HOLE.
564,01/06/2022,MP-4,SFNY-672,06 Jan 2000 - 0500, 9, 9, 887305, , WON, DAY, NA, ARM, 0," WAIT ON DAYLIGHT TO MOVE RIG FROM ZULF-216/221 PF TO LWHH-15/20, 45 PF."
565,01/06/2022,MP-4,SFNY-672,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
566,01/06/2022,MP-4,SFNY-672,05 Jan 1700 - 0800, 3, 15, 887226, , WON, WTHR, NA, ARM, 0, ZULF FIELD SERVICES UNABLE TO VISIT ZULF-216/221 PF FOR ACCEPTANCE DUE TO BAD WEATHER
567,01/06/2022,MP-4,SFNY-672,06 Jan 2000 - 0500, 9, 9, 887305, , WON, DAY, NA, ARM, 0," WAIT ON DAYLIGHT TO MOVE RIG FROM ZULF-216/221 PF TO LWHH-15/20, 45 PF."
568,01/06/2022,NA-207S,ABMK-701,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
569,01/06/2022,NA-207S,ABMK-701,30 Dec 1430 - 0500, 24, 161, 886564, , TF, FOT, CSG, ARM, 11500," TAGGED OBSTRUCTION INSIDE 7"" CSG WHILE RIH WITH 4-1/2"" LOWER COMPLETION."
570,01/06/2022,NBR-196S,SDGM-1174,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
571,01/06/2022,NBR-196S,SDGM-1174,03 Jan 1830 - 0500, 24, 82.5, 886778, , TF, FOT, HGRL, SLH, 13034," SCHLUMBERGER 7"" BALANCED PISTON HYD. SET LH FAILED TO SET."
572,01/06/2022,NBR-783S,MDRK-55,08 Nov 2045 - 1700, 12, 800.75, 881720, , BHA, FOT, JARS, SJS, 2000, OBSERVED LOSS OF STRING WEIGHT WHILE POOH AFTER FREEING STUCK PIPE. FOUND SLB DRILLING JAR PARTED
573,01/06/2022,NBR-783S,MDRK-55,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
574,01/06/2022,NBR-783S,MDRK-55,07 Nov 0500 - 0500, 12, 579, 881591, , STUK, IPDF, BHA, BAR, 16256, PIPE STUCK WHILE POOH DUE TO SUSPECTED MUD CONDITION.
575,01/06/2022,NBR-783S,MDRK-55,08 Nov 2045 - 1700, 12, 800.75, 881720, , BHA, FOT, JARS, SJS, 2000, OBSERVED LOSS OF STRING WEIGHT WHILE POOH AFTER FREEING STUCK PIPE. FOUND SLB DRILLING JAR PARTED
576,01/06/2022,SINO-1L,KHRS-340,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
577,01/06/2022,SINO-1L,KHRS-340,06 Jan 0500 - 0500, 21.5, 21.5, 887405, , JF, HERR, NA, TK1, 4650," FAILED TO OPEN 9-5/8"" HALL EZSV-CR SLIDING VALVE"
578,01/06/2022,SINO-32L,SHYB-535,06 Jan 2115 - 0500, 7.75, 7.75, 887325, , LCIR, FRFM, NA, ARM, 6017, HAD TOTAL LOSS OF CIRCULATION @ 6017'.
579,01/06/2022,SINO-32L,SHYB-535,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
580,01/06/2022,SINO-32L,SHYB-535,03 Jan 1800 - 1345, 8.25, 58.25, 886784, , LCIR, FRFM, NA, ARM, 5900, SEVER LOSS OF CIRCULATION 200 BPH
581,01/06/2022,SINO-32L,SHYB-535,06 Jan 2115 - 0500, 7.75, 7.75, 887325, , LCIR, FRFM, NA, ARM, 6017, HAD TOTAL LOSS OF CIRCULATION @ 6017'.
582,01/06/2022,SINO-36L,SDGM-490,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
